genre,rank_within_genre,tmdb_id,title,release_year,release_date,popularity,vote_average,vote_count,poster_url,overview,source_tmdb_genres,source_sort_orders
Horror,24,1086260,The Astronaut,2025,2025-09-26,6.4539,6.123,383,https://image.tmdb.org/t/p/w500/souvvkJHYhztC1UqZ8lEVUiJa3J.jpg,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",Horror,primary_release_date.desc
Horror,25,1010756,The Strangers: Chapter 2,2025,2025-09-25,6.1582,6.064,345,https://image.tmdb.org/t/p/w500/pqADzs5SJvI2jC0DThPVMuNJcWS.jpg,"After learning that one of their victims, Maya, is still alive, The Strangers return to finish the job. With nowhere to run and no one to trust, Maya soon finds herself in a brutal fight for survival against psychopaths more than willing to kill anyone who stands in their way.",Horror,primary_release_date.desc
Horror,26,604079,The Long Walk,2025,2025-09-10,14.1435,6.9,1582,https://image.tmdb.org/t/p/w500/wobVTa99eW0ht6c1rNNzLkazPtR.jpg,"In a dystopian 1970s America, fifty teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",Horror,primary_release_date.desc|popularity.desc
Horror,27,1038392,The Conjuring: Last Rites,2025,2025-09-03,29.1342,6.9,1909,https://image.tmdb.org/t/p/w500/byWgphT74ClOVa8EOGzYDkl8DVL.jpg,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,Horror,primary_release_date.desc|popularity.desc
Horror,28,1408208,Exit 8,2025,2025-08-28,19.9391,6.863,512,https://image.tmdb.org/t/p/w500/nQXYTvm6AY4WmtcPskroqC7Skh.jpg,"A man trapped in an endless sterile subway passageway sets out to find Exit 8. The rules of his quest are simple: do not overlook anything out of the ordinary. If you discover an anomaly, turn back immediately. If you don’t, carry on. Then leave from Exit 8. But even a single oversight will send him back to the beginning. Will he ever reach his goal and escape this infinite corridor?",Horror,primary_release_date.desc|popularity.desc
Horror,29,1257009,Primitive War,2025,2025-08-21,13.2896,6.648,366,https://image.tmdb.org/t/p/w500/noujgznyJIaurEinZhcSVzTmkLo.jpg,"During the Vietnam War, a recon unit ventures to an isolated jungle valley to uncover the fate of a missing platoon. They soon find themselves in a fight for their lives against an unexpected enemy — prehistoric dinosaurs.",Horror,primary_release_date.desc|popularity.desc
Horror,30,1078605,Weapons,2025,2025-08-04,17.1243,7.257,3516,https://image.tmdb.org/t/p/w500/cpf7vsRZ0MYRQcnLWteD5jK9ymT.jpg,"When all but one child from the same class mysteriously vanish on the same night at exactly the same time, a community is left questioning who or what is behind their disappearance.",Horror,primary_release_date.desc|popularity.desc
Horror,31,1246049,Dracula,2025,2025-07-30,39.251,7.172,1291,https://image.tmdb.org/t/p/w500/dYRqA50yd0nB3qBR7AtWEJJQ8q.jpg,"In late 15th-century Eastern Europe, Prince Vlad II’s bride is brutally murdered. As a result, he renounces God and damns Heaven itself. Cursed with eternal life, Vlad is reborn as Dracula, an immortal warlord who defies fate in a blood-soaked crusade to wrench his lost love back from death.",Horror,primary_release_date.desc|popularity.desc
Horror,32,1241470,Osiris,2025,2025-07-25,7.2613,6.151,261,https://image.tmdb.org/t/p/w500/3YtZHtXPNG5AleisgEatEfZOT2w.jpg,"Special Forces commandos on a mission are abducted mid-operation by a mysterious spacecraft. Upon waking aboard, they find themselves prey to a relentless alien race in a fight for survival.",Horror,primary_release_date.desc
Horror,33,926606,The Home,2025,2025-07-24,3.1556,6.873,271,https://image.tmdb.org/t/p/w500/qyGY1k5GqAORsVhfZA3gFKirZWD.jpg,"A troubled man starts working at a retirement home and realizes its residents and caretakers harbor sinister secrets. As he investigates the building and its forbidden fourth floor, he starts to uncover connections to his own past and upbringing as a foster child.",Horror,primary_release_date.desc
Horror,34,1242011,Together,2025,2025-07-14,9.7778,6.925,1189,https://image.tmdb.org/t/p/w500/80slKYVM5teFH3kz6ouWrZXveqj.jpg,"Years into their relationship, Tim and Millie find themselves at a crossroads as they move to the country, abandoning all that is familiar in their lives except each other. With tensions already flaring, a nightmarish encounter with a mysterious, unnatural force threatens to corrupt their lives, their love, and their flesh.",Horror,primary_release_date.desc|popularity.desc
Horror,35,1429744,Ziam,2025,2025-07-08,4.0047,6.711,263,https://image.tmdb.org/t/p/w500/yHYj2t3NzsjkHVYa0bPri4sMBsg.jpg,"In a fight for survival against a horrifying army of zombies, a former Muay Thai fighter must use skill, speed and grit to save his girlfriend.",Horror,primary_release_date.desc
Horror,36,1100988,28 Years Later,2025,2025-06-18,13.6939,6.611,2618,https://image.tmdb.org/t/p/w500/n5FygjEppOvac6yEaowi26nTyw3.jpg,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",Horror,primary_release_date.desc|popularity.desc
Horror,37,1285965,Dangerous Animals,2025,2025-06-05,6.1849,6.5,594,https://image.tmdb.org/t/p/w500/l2grFOMAaBNDJNR1cmJiyojHmaP.jpg,"A savvy and free-spirited surfer is abducted by a shark-obsessed serial killer. Held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below.",Horror,primary_release_date.desc
Horror,38,1151031,Bring Her Back,2025,2025-05-19,10.0468,7.346,1725,https://image.tmdb.org/t/p/w500/1Q3GlCXGYWELifxANYZ5OVMRVZl.jpg,"Following the death of their father, a brother and sister are sent to live with a foster mother, only to learn that she is hiding a terrifying secret.",Horror,primary_release_date.desc|popularity.desc|vote_average.desc
Horror,39,574475,Final Destination Bloodlines,2025,2025-05-14,18.9759,7.038,2897,https://image.tmdb.org/t/p/w500/6WxhEvFsauuACfv8HyoVX6mZKFj.jpg,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",Horror,primary_release_date.desc|popularity.desc
Horror,40,713364,Clown in a Cornfield,2025,2025-05-02,4.8912,6.114,569,https://image.tmdb.org/t/p/w500/6ep6gw90TJ8bYvJC6hEDo8SxjoJ.jpg,"Quinn and her father have just moved to the quiet town of Kettle Springs hoping for a fresh start. Instead, she discovers a fractured community that has fallen on hard times after the treasured Baypen Corn Syrup Factory burned down. As the locals bicker amongst themselves and tensions boil over, a sinister, grinning figure emerges from the cornfields to cleanse the town of its burdens, one bloody victim at a time.",Horror,primary_release_date.desc
Horror,41,1232546,Until Dawn,2025,2025-04-23,9.7778,6.275,1454,https://image.tmdb.org/t/p/w500/bLY5yN4MKVynZ2HMZWElTOGBgBe.jpg,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.",Horror,primary_release_date.desc|popularity.desc
Horror,42,1233413,Sinners,2025,2025-04-16,26.1942,7.498,4676,https://image.tmdb.org/t/p/w500/fWPgbnt2LSqkQ6cdQc0SZN9CpLm.jpg,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",Horror,primary_release_date.desc|popularity.desc|vote_average.desc
Horror,43,1083968,Locked,2025,2025-03-20,3.5756,6.177,565,https://image.tmdb.org/t/p/w500/hhkiqXpfpufwxVrdSftzeKIANl3.jpg,"When Eddie breaks into a luxury SUV, he steps into a deadly trap set by William, a self-proclaimed vigilante delivering his own brand of twisted justice. With no means of escape, Eddie must fight to survive in a ride where escape is an illusion, survival is a nightmare, and justice shifts into high gear.",Horror,primary_release_date.desc
Horror,44,1153714,Death of a Unicorn,2025,2025-03-17,7.7099,6.4,839,https://image.tmdb.org/t/p/w500/xWlF2i51zUq7BUq4iJte1g9NyIM.jpg,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties.",Horror,primary_release_date.desc
Horror,45,1284120,The Ugly Stepsister,2025,2025-03-07,8.4818,7.3,1198,https://image.tmdb.org/t/p/w500/rayAREIKtSinuov10GvrZHyXfXH.jpg,"In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, Agnes, and she will go to any length to catch the Prince’s eye.",Horror,primary_release_date.desc
Horror,46,1302916,Heart Eyes,2025,2025-02-06,3.6652,6.277,544,https://image.tmdb.org/t/p/w500/ebqttF1Vjgde6uSFBEw9mta7Hd3.jpg,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",Horror,primary_release_date.desc
Horror,47,1084199,Companion,2025,2025-01-22,10.636,7.017,2347,https://image.tmdb.org/t/p/w500/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",Horror,primary_release_date.desc|popularity.desc
Horror,48,1140535,Presence,2025,2025-01-17,4.0174,6.112,753,https://image.tmdb.org/t/p/w500/xZIGHoHj0DF0zdibwa66cRWHdHO.jpg,"A couple and their children move into a seemingly normal suburban home. When strange events occur, they begin to believe there is something else in the house with them. The presence is about to disrupt their lives in unimaginable ways.",Horror,primary_release_date.desc
Horror,49,710295,Wolf Man,2025,2025-01-15,5.5894,6.163,997,https://image.tmdb.org/t/p/w500/wpSDzTBfF0Eeo5lzu2w9FTujGqd.jpg,"With his marriage fraying, Blake persuades his wife Charlotte to take a break from the city and visit his remote childhood home in rural Oregon. As they arrive at the farmhouse in the dead of night, they're attacked by an unseen animal and barricade themselves inside the home as the creature prowls the perimeter. But as the night stretches on, Blake begins to behave strangely, transforming into something unrecognizable.",Horror,primary_release_date.desc
Horror,50,426063,Nosferatu,2024,2024-12-25,12.069,6.7,3704,https://image.tmdb.org/t/p/w500/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",Horror,primary_release_date.desc|popularity.desc
Musical,1,936075,Michael,2026,2026-04-22,372.0563,8.693,3021,https://image.tmdb.org/t/p/w500/zm0KAbOjlt9eR5y7vDiL2dEOwMl.jpg,"The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",Music,primary_release_date.desc|popularity.desc|vote_average.desc
Musical,2,1084187,Pretty Lethal,2026,2026-03-13,35.9619,6.769,422,https://image.tmdb.org/t/p/w500/znTPnXCK3lEQJgqXCvP7e5FUz6f.jpg,A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.,Music,primary_release_date.desc|popularity.desc
Musical,3,1371185,Song Sung Blue,2025,2025-12-15,6.279,7.403,258,https://image.tmdb.org/t/p/w500/xStmzLprgzqjzfvpBI7uTbcRpwQ.jpg,"Based on a true story, two down-on-their-luck musicians form a joyous Neil Diamond tribute band, proving it's never too late to find love and follow your dreams.",Music,primary_release_date.desc|popularity.desc|vote_average.desc
Musical,4,1230368,Springsteen: Deliver Me from Nowhere,2025,2025-10-22,3.1123,6.688,309,https://image.tmdb.org/t/p/w500/csBV3eq4RDjNg1acNQ8kwOZyPlZ.jpg,"Bruce Springsteen, a young musician on the cusp of global superstardom, struggles to reconcile the pressures of success with the ghosts of his past.",Music,primary_release_date.desc|popularity.desc
Musical,5,1299655,Blue Moon,2025,2025-10-17,5.5995,6.631,286,https://image.tmdb.org/t/p/w500/dVU7SNc6dgStTVdtbPLQncWxsyZ.jpg,"On the evening of March 31, 1943, legendary lyricist Lorenz Hart confronts his shattered self-confidence in Sardi’s bar as his former collaborator, Richard Rodgers, celebrates the opening night of his ground-breaking hit musical, “Oklahoma!”",Music,primary_release_date.desc|popularity.desc
Musical,6,803796,KPop Demon Hunters,2025,2025-06-20,31.0228,8.018,2926,https://image.tmdb.org/t/p/w500/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",Music,primary_release_date.desc|popularity.desc|vote_average.desc
Musical,7,661539,A Complete Unknown,2024,2024-12-25,6.571,7.068,1462,https://image.tmdb.org/t/p/w500/llWl3GtNoXosbvYboelmoT459NM.jpg,"New York, early 1960s. Against the backdrop of a vibrant music scene and tumultuous cultural upheaval, an enigmatic 19-year-old from Minnesota arrives in the West Village with his guitar and revolutionary talent, destined to change the course of American music.",Music,primary_release_date.desc|popularity.desc
Musical,8,799766,Better Man,2024,2024-12-06,6.8527,7.629,862,https://image.tmdb.org/t/p/w500/fbGCmMp0HlYnAPv28GOENPShezM.jpg,"Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.",Music,primary_release_date.desc|popularity.desc|vote_average.desc
Musical,9,1038263,Maria,2024,2024-11-27,2.2034,6.456,469,https://image.tmdb.org/t/p/w500/3oQRG0bwPUqE4N4n8z2kAzr7e40.jpg,"Maria Callas, the world's greatest opera singer, lives the last days of her life in 1970s Paris, as she confronts her identity and life.",Music,primary_release_date.desc
